banks,window,variant,pattern,size,twotc,seed,completion
2,10d,baseline_lhac,Uniform,200,20%,8,65.78908684531912
2,10d,baseline_lhac,Uniform,200,20%,9,70.98211051373177
2,10d,baseline_lhac,Uniform,200,30%,0,64.49080469893349
2,10d,baseline_lhac,Uniform,200,30%,1,67.84340490784817
2,10d,baseline_lhac,Uniform,200,30%,2,67.42297515926037
2,10d,baseline_lhac,Uniform,200,30%,3,66.92440659334314
2,10d,baseline_lhac,Uniform,200,30%,4,68.63307799312345
2,10d,baseline_lhac,Uniform,200,30%,5,68.997017638091
2,10d,baseline_lhac,Uniform,200,30%,6,66.94860935671325
2,10d,baseline_lhac,Uniform,200,30%,7,69.59344526779272
2,10d,baseline_lhac,Uniform,200,30%,8,66.9311339939278
2,10d,baseline_lhac,Uniform,200,30%,9,68.59102823199629
2,10d,baseline_lhac,Uniform,300,10%,0,70.31921432792466
2,10d,baseline_lhac,Uniform,300,10%,1,66.73296532305052
2,10d,baseline_lhac,Uniform,300,10%,2,68.12966812532164
2,10d,baseline_lhac,Uniform,300,10%,3,67.87399799358262
2,10d,baseline_lhac,Uniform,300,10%,4,70.44607844182099
2,10d,baseline_lhac,Uniform,300,10%,5,66.5363291214558
2,10d,baseline_lhac,Uniform,300,10%,6,67.99270008864325
2,10d,baseline_lhac,Uniform,300,10%,7,68.23185439678541
2,10d,baseline_lhac,Uniform,300,10%,8,68.59134704141667
2,10d,baseline_lhac,Uniform,300,10%,9,65.86441322440595
2,10d,baseline_lhac,Uniform,300,20%,0,69.01026326362678
2,10d,baseline_lhac,Uniform,300,20%,1,69.36363241842342
2,10d,baseline_lhac,Uniform,300,20%,2,66.35107638634126
2,10d,baseline_lhac,Uniform,300,20%,3,68.87707571485097
2,10d,baseline_lhac,Uniform,300,20%,4,68.63773519882959
2,10d,baseline_lhac,Uniform,300,20%,5,68.34979637965212
2,10d,baseline_lhac,Uniform,300,20%,6,67.32709033051303
2,10d,baseline_lhac,Uniform,300,20%,7,67.6574016603361
2,10d,baseline_lhac,Uniform,300,20%,8,68.53281793048949
2,10d,baseline_lhac,Uniform,300,20%,9,65.41394699134106
2,10d,baseline_lhac,Uniform,300,30%,0,64.39401581799314
2,10d,baseline_lhac,Uniform,300,30%,1,64.35286755222498
2,10d,baseline_lhac,Uniform,300,30%,2,68.71798119317286
2,10d,baseline_lhac,Uniform,300,30%,3,67.34385924823296
2,10d,baseline_lhac,Uniform,300,30%,4,69.43668964575619
2,10d,baseline_lhac,Uniform,300,30%,5,70.78669188863678
2,10d,baseline_lhac,Uniform,300,30%,6,66.44689728534698
2,10d,baseline_lhac,Uniform,300,30%,7,68.75134966207929
2,10d,baseline_lhac,Uniform,300,30%,8,69.71400630608552
2,10d,baseline_lhac,Uniform,300,30%,9,68.70183296644981
2,10d,baseline_lhac,Uniform,400,10%,0,68.91324612405357
2,10d,baseline_lhac,Uniform,400,10%,1,67.95092005876815
2,10d,baseline_lhac,Uniform,400,10%,2,68.78402306168519
2,10d,baseline_lhac,Uniform,400,10%,3,69.7606276047756
2,10d,baseline_lhac,Uniform,400,10%,4,67.55032048544766
2,10d,baseline_lhac,Uniform,400,10%,5,67.31613036409351
2,10d,baseline_lhac,Uniform,400,10%,6,68.62009722697945
2,10d,baseline_lhac,Uniform,400,10%,7,68.67651446175644
2,10d,baseline_lhac,Uniform,400,10%,8,66.83771688075689
2,10d,baseline_lhac,Uniform,400,10%,9,66.92805159392
2,10d,baseline_lhac,Uniform,400,20%,0,65.08182063362439
2,10d,baseline_lhac,Uniform,400,20%,1,67.66896822224088
2,10d,baseline_lhac,Uniform,400,20%,2,68.68036171383426
2,10d,baseline_lhac,Uniform,400,20%,3,70.54261470979311
2,10d,baseline_lhac,Uniform,400,20%,4,67.88276001092086
2,10d,baseline_lhac,Uniform,400,20%,5,70.71401457904204
2,10d,baseline_lhac,Uniform,400,20%,6,66.22500001601804
2,10d,baseline_lhac,Uniform,400,20%,7,68.81900850801607
2,10d,baseline_lhac,Uniform,400,20%,8,68.96023906975242
2,10d,baseline_lhac,Uniform,400,20%,9,71.60836908321372
2,10d,baseline_lhac,Uniform,400,30%,0,66.11715482409365
2,10d,baseline_lhac,Uniform,400,30%,1,68.94770107986896
2,10d,baseline_lhac,Uniform,400,30%,2,67.75166039622687
2,10d,baseline_lhac,Uniform,400,30%,3,68.87421531144618
2,10d,baseline_lhac,Uniform,400,30%,4,67.40649736681131
2,10d,baseline_lhac,Uniform,400,30%,5,70.11695351898399
2,10d,baseline_lhac,Uniform,400,30%,6,68.26361480485713
2,10d,baseline_lhac,Uniform,400,30%,7,67.93979353628107
2,10d,baseline_lhac,Uniform,400,30%,8,68.47149939212453
2,10d,baseline_lhac,Uniform,400,30%,9,68.63287536963206
1,10d,full_daf,Uniform,200,10%,0,45.78101149275789
1,10d,full_daf,Uniform,200,10%,1,48.30678457356873
1,10d,full_daf,Uniform,200,10%,2,47.28391009637178
1,10d,full_daf,Uniform,200,10%,3,45.884812392132886
1,10d,full_daf,Uniform,200,10%,4,48.95097216472294
1,10d,full_daf,Uniform,200,10%,5,46.365834657853384
1,10d,full_daf,Uniform,200,10%,6,49.45587661978548
1,10d,full_daf,Uniform,200,10%,7,46.36189733724716
1,10d,full_daf,Uniform,200,10%,8,49.96933792106689
1,10d,full_daf,Uniform,200,10%,9,46.71955636397429
1,10d,full_daf,Uniform,200,20%,0,48.33726676347345
1,10d,full_daf,Uniform,200,20%,1,45.830235509427304
1,10d,full_daf,Uniform,200,20%,2,47.33319027838514
1,10d,full_daf,Uniform,200,20%,3,47.566610850862624
1,10d,full_daf,Uniform,200,20%,4,45.80565388573999
1,10d,full_daf,Uniform,200,20%,5,46.90260595569019
1,10d,full_daf,Uniform,200,20%,6,48.059394166783
1,10d,full_daf,Uniform,200,20%,7,45.01686184798134
1,10d,full_daf,Uniform,200,20%,8,46.82737878641737
1,10d,full_daf,Uniform,200,20%,9,49.19070211651238
1,10d,full_daf,Uniform,200,30%,0,47.31832666807887
1,10d,full_daf,Uniform,200,30%,1,48.754341286215244
1,10d,full_daf,Uniform,200,30%,2,46.928041462747785
1,10d,full_daf,Uniform,200,30%,3,46.09102838269699
1,10d,full_daf,Uniform,200,30%,4,47.32522720087642
1,10d,full_daf,Uniform,200,30%,5,48.64536471255974
1,10d,full_daf,Uniform,200,30%,6,50.40853931219919
1,10d,full_daf,Uniform,200,30%,7,49.929001005792344
1,10d,full_daf,Uniform,200,30%,8,45.84167695589966
1,10d,full_daf,Uniform,200,30%,9,46.57573393598372
1,10d,full_daf,Uniform,300,10%,0,47.640426739169065
1,10d,full_daf,Uniform,300,10%,1,48.195483387491954
1,10d,full_daf,Uniform,300,10%,2,51.85089792409497
1,10d,full_daf,Uniform,300,10%,3,46.524782006658654
1,10d,full_daf,Uniform,300,10%,4,48.28587494403668
1,10d,full_daf,Uniform,300,10%,5,46.698043328223356
1,10d,full_daf,Uniform,300,10%,6,47.03177709652081
1,10d,full_daf,Uniform,300,10%,7,51.58340397678447
1,10d,full_daf,Uniform,300,10%,8,50.00943300229883
1,10d,full_daf,Uniform,300,10%,9,47.357110714760914
1,10d,full_daf,Uniform,300,20%,0,48.060460870331354
1,10d,full_daf,Uniform,300,20%,1,48.621449036905304
1,10d,full_daf,Uniform,300,20%,2,47.43729581934163
1,10d,full_daf,Uniform,300,20%,3,47.53839262288774
1,10d,full_daf,Uniform,300,20%,4,48.573694169271036
1,10d,full_daf,Uniform,300,20%,5,49.563687815090276
1,10d,full_daf,Uniform,300,20%,6,47.27105210259451
1,10d,full_daf,Uniform,300,20%,7,48.71283545806116
1,10d,full_daf,Uniform,300,20%,8,49.50936139475236
1,10d,full_daf,Uniform,300,20%,9,45.601405282668935
1,10d,full_daf,Uniform,300,30%,0,49.803386290676904
1,10d,full_daf,Uniform,300,30%,1,50.37026421032488
1,10d,full_daf,Uniform,300,30%,2,46.1806219360348
1,10d,full_daf,Uniform,300,30%,3,45.044010466469324
1,10d,full_daf,Uniform,300,30%,4,47.94595598843565
1,10d,full_daf,Uniform,300,30%,5,46.29104533758911
1,10d,full_daf,Uniform,300,30%,6,47.42392688027235
1,10d,full_daf,Uniform,300,30%,7,48.871640925883014
1,10d,full_daf,Uniform,300,30%,8,49.34111903915158
1,10d,full_daf,Uniform,300,30%,9,47.8532884112935
1,10d,full_daf,Uniform,400,10%,0,48.45925671133708
1,10d,full_daf,Uniform,400,10%,1,47.53912244299303
1,10d,full_daf,Uniform,400,10%,2,49.333706389129695
1,10d,full_daf,Uniform,400,10%,3,50.152573494717984
1,10d,full_daf,Uniform,400,10%,4,49.61659113551688
1,10d,full_daf,Uniform,400,10%,5,47.70547496278106
1,10d,full_daf,Uniform,400,10%,6,49.942036886124626
1,10d,full_daf,Uniform,400,10%,7,46.48300705013616
1,10d,full_daf,Uniform,400,10%,8,47.02027204851578
1,10d,full_daf,Uniform,400,10%,9,44.64519967690762
1,10d,full_daf,Uniform,400,20%,0,49.60464683763263
1,10d,full_daf,Uniform,400,20%,1,49.16182677225645
1,10d,full_daf,Uniform,400,20%,2,51.204420102087205
1,10d,full_daf,Uniform,400,20%,3,49.45552836860132
1,10d,full_daf,Uniform,400,20%,4,49.53404068966065
1,10d,full_daf,Uniform,400,20%,5,48.77915377431433
1,10d,full_daf,Uniform,400,20%,6,49.03200239732156
1,10d,full_daf,Uniform,400,20%,7,46.47931404519023
1,10d,full_daf,Uniform,400,20%,8,48.757217823719095
1,10d,full_daf,Uniform,400,20%,9,46.81451233682901
1,10d,full_daf,Uniform,400,30%,0,49.655390554212936
1,10d,full_daf,Uniform,400,30%,1,48.415447631011155
1,10d,full_daf,Uniform,400,30%,2,51.19477292732227
1,10d,full_daf,Uniform,400,30%,3,49.30099383778707
1,10d,full_daf,Uniform,400,30%,4,47.08907918863741
1,10d,full_daf,Uniform,400,30%,5,46.66133331371301
1,10d,full_daf,Uniform,400,30%,6,48.87768728206548
1,10d,full_daf,Uniform,400,30%,7,47.45930056408646
1,10d,full_daf,Uniform,400,30%,8,44.78048903162409
1,10d,full_daf,Uniform,400,30%,9,48.20351421333994
1,10d,case_fpr,Uniform,200,10%,0,45.25705839391747
1,10d,case_fpr,Uniform,200,10%,1,42.81356310142829
1,10d,case_fpr,Uniform,200,10%,2,41.436460676752745
1,10d,case_fpr,Uniform,200,10%,3,45.20709602893714
1,10d,case_fpr,Uniform,200,10%,4,44.355548994928526
1,10d,case_fpr,Uniform,200,10%,5,45.240872203451914
1,10d,case_fpr,Uniform,200,10%,6,44.59591477647234
1,10d,case_fpr,Uniform,200,10%,7,46.05553046046628
1,10d,case_fpr,Uniform,200,10%,8,41.86415876672973
1,10d,case_fpr,Uniform,200,10%,9,41.29157156838067
1,10d,case_fpr,Uniform,200,20%,0,41.857560443745484
1,10d,case_fpr,Uniform,200,20%,1,42.785561650655936
1,10d,case_fpr,Uniform,200,20%,2,44.824126587918315
1,10d,case_fpr,Uniform,200,20%,3,44.742379727157555
1,10d,case_fpr,Uniform,200,20%,4,43.047301744334845
1,10d,case_fpr,Uniform,200,20%,5,40.47639271751341
1,10d,case_fpr,Uniform,200,20%,6,44.20827272331841
1,10d,case_fpr,Uniform,200,20%,7,44.13697460548065
1,10d,case_fpr,Uniform,200,20%,8,45.00274657404455
1,10d,case_fpr,Uniform,200,20%,9,43.62871382663939
1,10d,case_fpr,Uniform,200,30%,0,40.69984752925612
1,10d,case_fpr,Uniform,200,30%,1,44.032381405761896
1,10d,case_fpr,Uniform,200,30%,2,42.944592366464676
1,10d,case_fpr,Uniform,200,30%,3,42.817174663396024
1,10d,case_fpr,Uniform,200,30%,4,42.82293647353755
1,10d,case_fpr,Uniform,200,30%,5,45.29426424245718
1,10d,case_fpr,Uniform,200,30%,6,42.62158494441538
1,10d,case_fpr,Uniform,200,30%,7,48.27810926204427
1,10d,case_fpr,Uniform,200,30%,8,45.88944160464635
1,10d,case_fpr,Uniform,200,30%,9,43.13886673384377
1,10d,case_fpr,Uniform,300,10%,0,42.845892478843176
1,10d,case_fpr,Uniform,300,10%,1,42.89106642031835
1,10d,case_fpr,Uniform,300,10%,2,40.50578300479469
1,10d,case_fpr,Uniform,300,10%,3,43.033429916555775
1,10d,case_fpr,Uniform,300,10%,4,44.84073371562179
1,10d,case_fpr,Uniform,300,10%,5,43.89393286693288
1,10d,case_fpr,Uniform,300,10%,6,42.72994301709665
1,10d,case_fpr,Uniform,300,10%,7,41.26764320233641
1,10d,case_fpr,Uniform,300,10%,8,43.27347834110194
1,10d,case_fpr,Uniform,300,10%,9,44.96923176207473
1,10d,case_fpr,Uniform,300,20%,0,38.84100917337975
1,10d,case_fpr,Uniform,300,20%,1,43.77885164972243
1,10d,case_fpr,Uniform,300,20%,2,43.27570678630489
1,10d,case_fpr,Uniform,300,20%,3,44.33636063077292
1,10d,case_fpr,Uniform,300,20%,4,43.89845643787871
1,10d,case_fpr,Uniform,300,20%,5,42.9246906509362
1,10d,case_fpr,Uniform,300,20%,6,47.27864504929322
1,10d,case_fpr,Uniform,300,20%,7,43.61952980219916
1,10d,case_fpr,Uniform,300,20%,8,44.56658962582181
1,10d,case_fpr,Uniform,300,20%,9,42.787401025248116
1,10d,case_fpr,Uniform,300,30%,0,43.369986164906756
1,10d,case_fpr,Uniform,300,30%,1,41.45944329250079
1,10d,case_fpr,Uniform,300,30%,2,44.9027196554783
1,10d,case_fpr,Uniform,300,30%,3,44.95665533776106
1,10d,case_fpr,Uniform,300,30%,4,45.92410052534573
1,10d,case_fpr,Uniform,300,30%,5,45.60879825440177
1,10d,case_fpr,Uniform,300,30%,6,43.310494323087575
1,10d,case_fpr,Uniform,300,30%,7,45.11916861749292
1,10d,case_fpr,Uniform,300,30%,8,45.66143490478493
1,10d,case_fpr,Uniform,300,30%,9,44.1240818201716
1,10d,case_fpr,Uniform,400,10%,0,44.25412032445053
1,10d,case_fpr,Uniform,400,10%,1,44.850430861463444
1,10d,case_fpr,Uniform,400,10%,2,42.82586094837503
1,10d,case_fpr,Uniform,400,10%,3,38.44331282294568
1,10d,case_fpr,Uniform,400,10%,4,45.814793234753296
1,10d,case_fpr,Uniform,400,10%,5,45.590866463725774
1,10d,case_fpr,Uniform,400,10%,6,46.24618409578526
1,10d,case_fpr,Uniform,400,10%,7,44.037842733837145
1,10d,case_fpr,Uniform,400,10%,8,43.44293617988443
1,10d,case_fpr,Uniform,400,10%,9,43.389308974811854
1,10d,case_fpr,Uniform,400,20%,0,41.74161168601259
1,10d,case_fpr,Uniform,400,20%,1,41.42082746342262
1,10d,case_fpr,Uniform,400,20%,2,44.08598669578418
1,10d,case_fpr,Uniform,400,20%,3,45.35475499556005
1,10d,case_fpr,Uniform,400,20%,4,43.32945863782266
1,10d,case_fpr,Uniform,400,20%,5,44.47394806950137
1,10d,case_fpr,Uniform,400,20%,6,39.01460106008588
1,10d,case_fpr,Uniform,400,20%,7,44.05295937179497
1,10d,case_fpr,Uniform,400,20%,8,43.1080611395381
1,10d,case_fpr,Uniform,400,20%,9,42.57713731415028
1,10d,case_fpr,Uniform,400,30%,0,44.301758183860144
1,10d,case_fpr,Uniform,400,30%,1,42.85846239010057
1,10d,case_fpr,Uniform,400,30%,2,42.61668936786466
1,10d,case_fpr,Uniform,400,30%,3,42.34511369061796
1,10d,case_fpr,Uniform,400,30%,4,43.77206425186331
1,10d,case_fpr,Uniform,400,30%,5,45.183689001256525
1,10d,case_fpr,Uniform,400,30%,6,41.568756847733795
1,10d,case_fpr,Uniform,400,30%,7,43.74831540119353
1,10d,case_fpr,Uniform,400,30%,8,42.91060990203201
1,10d,case_fpr,Uniform,400,30%,9,43.86544630318908
1,10d,dap_case,Uniform,200,10%,0,46.05377665275683
1,10d,dap_case,Uniform,200,10%,1,45.78784871938116
1,10d,dap_case,Uniform,200,10%,2,46.52963909404211
1,10d,dap_case,Uniform,200,10%,3,44.311991196637265
1,10d,dap_case,Uniform,200,10%,4,46.109197276251045
1,10d,dap_case,Uniform,200,10%,5,47.40559954832984
1,10d,dap_case,Uniform,200,10%,6,46.770844935838
1,10d,dap_case,Uniform,200,10%,7,45.72161558834316
1,10d,dap_case,Uniform,200,10%,8,46.33141856065495
1,10d,dap_case,Uniform,200,10%,9,47.157691962314715
1,10d,dap_case,Uniform,200,20%,0,45.00205922799015
1,10d,dap_case,Uniform,200,20%,1,45.80124644285918
1,10d,dap_case,Uniform,200,20%,2,42.888062656310424
1,10d,dap_case,Uniform,200,20%,3,44.84192917609459
1,10d,dap_case,Uniform,200,20%,4,46.05470717938133
1,10d,dap_case,Uniform,200,20%,5,44.29724041668464
1,10d,dap_case,Uniform,200,20%,6,48.528775546596165
1,10d,dap_case,Uniform,200,20%,7,44.86779667871618
1,10d,dap_case,Uniform,200,20%,8,45.57309088657996
1,10d,dap_case,Uniform,200,20%,9,42.8905496426676
1,10d,dap_case,Uniform,200,30%,0,45.60800615519955
1,10d,dap_case,Uniform,200,30%,1,45.661924759385755
1,10d,dap_case,Uniform,200,30%,2,45.80292814274778
1,10d,dap_case,Uniform,200,30%,3,47.821512388177375
1,10d,dap_case,Uniform,200,30%,4,45.41686147419537
1,10d,dap_case,Uniform,200,30%,5,44.50111229133548
1,10d,dap_case,Uniform,200,30%,6,45.016400333203535
1,10d,dap_case,Uniform,200,30%,7,46.183188169299356
1,10d,dap_case,Uniform,200,30%,8,44.29736755008791
1,10d,dap_case,Uniform,200,30%,9,44.34020664657302
1,10d,dap_case,Uniform,300,10%,0,44.85633154851101
1,10d,dap_case,Uniform,300,10%,1,45.58365787377558
1,10d,dap_case,Uniform,300,10%,2,46.93381655559764
1,10d,dap_case,Uniform,300,10%,3,46.4776981909518
1,10d,dap_case,Uniform,300,10%,4,44.794743505486124
1,10d,dap_case,Uniform,300,10%,5,46.07817780268746
1,10d,dap_case,Uniform,300,10%,6,47.45466687342649
1,10d,dap_case,Uniform,300,10%,7,45.07089179111932
1,10d,dap_case,Uniform,300,10%,8,44.22273441975609
1,10d,dap_case,Uniform,300,10%,9,45.51677482311243
1,10d,dap_case,Uniform,300,20%,0,46.71517401329182
1,10d,dap_case,Uniform,300,20%,1,42.79478968430946
1,10d,dap_case,Uniform,300,20%,2,44.5136634757678
1,10d,dap_case,Uniform,300,20%,3,46.74807801719278
1,10d,dap_case,Uniform,300,20%,4,46.50420315036657
1,10d,dap_case,Uniform,300,20%,5,44.92389776988796
1,10d,dap_case,Uniform,300,20%,6,45.76897861464903
1,10d,dap_case,Uniform,300,20%,7,46.17774888839062
1,10d,dap_case,Uniform,300,20%,8,45.57818493447857
1,10d,dap_case,Uniform,300,20%,9,50.787760316874525
1,10d,dap_case,Uniform,300,30%,0,46.6727319527707
1,10d,dap_case,Uniform,300,30%,1,46.14142839532724
1,10d,dap_case,Uniform,300,30%,2,46.861798562279034
1,10d,dap_case,Uniform,300,30%,3,45.03797462502248
1,10d,dap_case,Uniform,300,30%,4,46.258262665841094
1,10d,dap_case,Uniform,300,30%,5,46.728371408678804
1,10d,dap_case,Uniform,300,30%,6,45.602170459173585
1,10d,dap_case,Uniform,300,30%,7,44.5111976185243
1,10d,dap_case,Uniform,300,30%,8,45.80129768252266
1,10d,dap_case,Uniform,300,30%,9,46.69763926617293
1,10d,dap_case,Uniform,400,10%,0,41.35592260130492
1,10d,dap_case,Uniform,400,10%,1,46.914795435063446
1,10d,dap_case,Uniform,400,10%,2,47.74180138231219
1,10d,dap_case,Uniform,400,10%,3,46.2946437317836
1,10d,dap_case,Uniform,400,10%,4,45.69677155715506
1,10d,dap_case,Uniform,400,10%,5,45.07852419375067
1,10d,dap_case,Uniform,400,10%,6,44.79076217913539
1,10d,dap_case,Uniform,400,10%,7,47.86680581046068
1,10d,dap_case,Uniform,400,10%,8,44.349871061027166
1,10d,dap_case,Uniform,400,10%,9,43.653588782793285
1,10d,dap_case,Uniform,400,20%,0,46.6805936428773
1,10d,dap_case,Uniform,400,20%,1,44.89174746303958
1,10d,dap_case,Uniform,400,20%,2,45.98099970773333
1,10d,dap_case,Uniform,400,20%,3,42.15892741882171
1,10d,dap_case,Uniform,400,20%,4,41.56069922556478
1,10d,dap_case,Uniform,400,20%,5,44.62001854946502
1,10d,dap_case,Uniform,400,20%,6,44.1209628181775
1,10d,dap_case,Uniform,400,20%,7,44.14008728500163
1,10d,dap_case,Uniform,400,20%,8,44.68646836748294
1,10d,dap_case,Uniform,400,20%,9,44.9189578807541
1,10d,dap_case,Uniform,400,30%,0,45.7408879837389
1,10d,dap_case,Uniform,400,30%,1,46.3990058359359
1,10d,dap_case,Uniform,400,30%,2,44.74001025962367
1,10d,dap_case,Uniform,400,30%,3,47.07250040864378
1,10d,dap_case,Uniform,400,30%,4,47.671030477124766
1,10d,dap_case,Uniform,400,30%,5,47.56891330152735
1,10d,dap_case,Uniform,400,30%,6,43.91111242467932
1,10d,dap_case,Uniform,400,30%,7,48.83080051468693
1,10d,dap_case,Uniform,400,30%,8,45.68745375630001
1,10d,dap_case,Uniform,400,30%,9,45.931453583679655
1,10d,dap_fpr,Uniform,200,10%,0,48.61643775334888
1,10d,dap_fpr,Uniform,200,10%,1,46.31779219794775
1,10d,dap_fpr,Uniform,200,10%,2,48.68031561015891
1,10d,dap_fpr,Uniform,200,10%,3,45.012523416294144
1,10d,dap_fpr,Uniform,200,10%,4,44.72957838837258
1,10d,dap_fpr,Uniform,200,10%,5,46.62029278577436
1,10d,dap_fpr,Uniform,200,10%,6,47.34751825470061
1,10d,dap_fpr,Uniform,200,10%,7,48.30688077444693
1,10d,dap_fpr,Uniform,200,10%,8,44.95479905171417
1,10d,dap_fpr,Uniform,200,10%,9,45.119603616973976
1,10d,dap_fpr,Uniform,200,20%,0,47.38267801771091
1,10d,dap_fpr,Uniform,200,20%,1,48.17723861267026
1,10d,dap_fpr,Uniform,200,20%,2,45.93051699693283
1,10d,dap_fpr,Uniform,200,20%,3,44.079244223460314
1,10d,dap_fpr,Uniform,200,20%,4,48.05133599070001
1,10d,dap_fpr,Uniform,200,20%,5,46.5801864621207
1,10d,dap_fpr,Uniform,200,20%,6,44.22931813598305
1,10d,dap_fpr,Uniform,200,20%,7,48.89601535831769
1,10d,dap_fpr,Uniform,200,20%,8,45.547605794461475
1,10d,dap_fpr,Uniform,200,20%,9,46.43935455392133
1,10d,dap_fpr,Uniform,200,30%,0,48.298091679044944
1,10d,dap_fpr,Uniform,200,30%,1,42.9415265241236
1,10d,dap_fpr,Uniform,200,30%,2,46.193824144321376
1,10d,dap_fpr,Uniform,200,30%,3,47.43721018305844
1,10d,dap_fpr,Uniform,200,30%,4,45.172516234985764
1,10d,dap_fpr,Uniform,200,30%,5,45.387895131932204
1,10d,dap_fpr,Uniform,200,30%,6,47.3605472997126
1,10d,dap_fpr,Uniform,200,30%,7,48.33431173565897
1,10d,dap_fpr,Uniform,200,30%,8,47.676762065860586
1,10d,dap_fpr,Uniform,200,30%,9,46.001706052175294
1,10d,dap_fpr,Uniform,300,10%,0,50.12438102582691
1,10d,dap_fpr,Uniform,300,10%,1,42.39690749210339
1,10d,dap_fpr,Uniform,300,10%,2,45.956296994505664
1,10d,dap_fpr,Uniform,300,10%,3,47.79971660061544
1,10d,dap_fpr,Uniform,300,10%,4,46.23527351953132
1,10d,dap_fpr,Uniform,300,10%,5,47.06208935574579
1,10d,dap_fpr,Uniform,300,10%,6,43.39585730749799
1,10d,dap_fpr,Uniform,300,10%,7,45.75104000900813
1,10d,dap_fpr,Uniform,300,10%,8,48.80412808613174
1,10d,dap_fpr,Uniform,300,10%,9,48.71044853720647
1,10d,dap_fpr,Uniform,300,20%,0,43.91578811724783
1,10d,dap_fpr,Uniform,300,20%,1,49.24611284610124
1,10d,dap_fpr,Uniform,300,20%,2,43.89261709995878
1,10d,dap_fpr,Uniform,300,20%,3,43.224288894941644
1,10d,dap_fpr,Uniform,300,20%,4,45.182179472678826
1,10d,dap_fpr,Uniform,300,20%,5,45.821534745365426
1,10d,dap_fpr,Uniform,300,20%,6,46.528913948348546
1,10d,dap_fpr,Uniform,300,20%,7,47.30088410130389
1,10d,dap_fpr,Uniform,300,20%,8,45.73178606811736
1,10d,dap_fpr,Uniform,300,20%,9,46.531277219908375
1,10d,dap_fpr,Uniform,300,30%,0,44.15922889065902
1,10d,dap_fpr,Uniform,300,30%,1,46.7233966068321
1,10d,dap_fpr,Uniform,300,30%,2,49.25539971281259
1,10d,dap_fpr,Uniform,300,30%,3,46.16137175977079
1,10d,dap_fpr,Uniform,300,30%,4,46.18609438493517
1,10d,dap_fpr,Uniform,300,30%,5,46.01657456446774
1,10d,dap_fpr,Uniform,300,30%,6,47.37861941845713
1,10d,dap_fpr,Uniform,300,30%,7,47.978761011534004
1,10d,dap_fpr,Uniform,300,30%,8,49.10314833063907
1,10d,dap_fpr,Uniform,300,30%,9,46.06186287294224
1,10d,dap_fpr,Uniform,400,10%,0,46.64322129302791
1,10d,dap_fpr,Uniform,400,10%,1,44.58658311413465
1,10d,dap_fpr,Uniform,400,10%,2,42.71901296806655
1,10d,dap_fpr,Uniform,400,10%,3,45.24426137239648
1,10d,dap_fpr,Uniform,400,10%,4,48.42357064004304
1,10d,dap_fpr,Uniform,400,10%,5,44.78599308872701
1,10d,dap_fpr,Uniform,400,10%,6,47.09306751595405
1,10d,dap_fpr,Uniform,400,10%,7,44.66383799547713
1,10d,dap_fpr,Uniform,400,10%,8,47.02757824742064
1,10d,dap_fpr,Uniform,400,10%,9,47.29593934466639
1,10d,dap_fpr,Uniform,400,20%,0,47.82619558459408
1,10d,dap_fpr,Uniform,400,20%,1,45.99853811660762
1,10d,dap_fpr,Uniform,400,20%,2,42.365288914543704
1,10d,dap_fpr,Uniform,400,20%,3,44.62636439607614
1,10d,dap_fpr,Uniform,400,20%,4,46.445572690329996
1,10d,dap_fpr,Uniform,400,20%,5,48.21913907613126
1,10d,dap_fpr,Uniform,400,20%,6,45.75123838618297
1,10d,dap_fpr,Uniform,400,20%,7,49.577484023169106
1,10d,dap_fpr,Uniform,400,20%,8,47.92352130939936
1,10d,dap_fpr,Uniform,400,20%,9,49.854552472546644
1,10d,dap_fpr,Uniform,400,30%,0,44.586098464464406
1,10d,dap_fpr,Uniform,400,30%,1,49.46458831576732
1,10d,dap_fpr,Uniform,400,30%,2,48.29136868007544
1,10d,dap_fpr,Uniform,400,30%,3,44.58090688799852
1,10d,dap_fpr,Uniform,400,30%,4,44.06159390645573
1,10d,dap_fpr,Uniform,400,30%,5,47.411773708791664
1,10d,dap_fpr,Uniform,400,30%,6,46.04137070533687
1,10d,dap_fpr,Uniform,400,30%,7,47.044333475584295
1,10d,dap_fpr,Uniform,400,30%,8,45.565450110179604
1,10d,dap_fpr,Uniform,400,30%,9,44.92734407294493
1,10d,case_only,Uniform,200,10%,0,40.957363891482785
1,10d,case_only,Uniform,200,10%,1,39.93136138750428
1,10d,case_only,Uniform,200,10%,2,38.6357118152092
1,10d,case_only,Uniform,200,10%,3,39.00391665565993
1,10d,case_only,Uniform,200,10%,4,39.138093217332084
1,10d,case_only,Uniform,200,10%,5,40.79351356094267
1,10d,case_only,Uniform,200,10%,6,39.08481896513755
1,10d,case_only,Uniform,200,10%,7,39.280091232958256
1,10d,case_only,Uniform,200,10%,8,41.58576080007195
1,10d,case_only,Uniform,200,10%,9,39.16194205608103
1,10d,case_only,Uniform,200,20%,0,40.38931588351359
1,10d,case_only,Uniform,200,20%,1,40.63488432393012
1,10d,case_only,Uniform,200,20%,2,41.72574394428443
1,10d,case_only,Uniform,200,20%,3,41.03734595938401
1,10d,case_only,Uniform,200,20%,4,37.10942963374605
1,10d,case_only,Uniform,200,20%,5,43.85933610007505
1,10d,case_only,Uniform,200,20%,6,41.53222511098293
1,10d,case_only,Uniform,200,20%,7,39.312082683023775
