perturb_type,level,pattern,size,twotc,seed,method,completion,tardy
disruption,0.05,Uniform,300,20%,3,lhac,97.52510002262254,1.783207587575723
disruption,0.05,Uniform,300,20%,3,gamip,90.92437804171973,2.8320569416653356
disruption,0.05,Uniform,300,20%,4,lhac,98.60137237971577,1.7129066091921288
disruption,0.05,Uniform,300,20%,4,gamip,93.41838835537585,2.159734559874269
disruption,0.05,Uniform,300,20%,5,lhac,98.07336933658223,1.8236794215129026
disruption,0.05,Uniform,300,20%,5,gamip,93.22625277859385,2.898550074623556
disruption,0.05,Uniform,300,20%,6,lhac,97.24000730508422,1.3744565708538765
disruption,0.05,Uniform,300,20%,6,gamip,92.84638586688517,1.9485598901474628
disruption,0.05,Uniform,300,20%,7,lhac,97.87370351644647,1.3868096860605277
disruption,0.05,Uniform,300,20%,7,gamip,94.23636420085886,3.0599633066493097
disruption,0.05,Uniform,300,20%,8,lhac,97.53710398846097,1.9997309469208324
disruption,0.05,Uniform,300,20%,8,gamip,91.58958484640915,2.493648950353224
disruption,0.05,Uniform,300,20%,9,lhac,98.71400295248837,1.7798362405657424
disruption,0.05,Uniform,300,20%,9,gamip,92.44239582127122,3.7786761819138253
disruption,0.05,Uniform,300,30%,0,lhac,98.2928687732271,1.4340912904431977
disruption,0.05,Uniform,300,30%,0,gamip,93.11628444418915,0.7913419017655183
disruption,0.05,Uniform,300,30%,1,lhac,97.99391952507285,1.084291852534911
disruption,0.05,Uniform,300,30%,1,gamip,93.16050828522965,1.1987608198096797
disruption,0.05,Uniform,300,30%,2,lhac,98.31016909982196,1.5665851070536414
disruption,0.05,Uniform,300,30%,2,gamip,94.22839598232396,1.2899740793721595
disruption,0.05,Uniform,300,30%,3,lhac,96.96990763037667,1.2869016820463235
disruption,0.05,Uniform,300,30%,3,gamip,92.91960414077147,1.4281318078786227
disruption,0.05,Uniform,300,30%,4,lhac,97.67636193985837,1.636854130962071
disruption,0.05,Uniform,300,30%,4,gamip,92.80357197527033,1.9907039657644792
disruption,0.05,Uniform,300,30%,5,lhac,97.75794468123097,1.55896461525323
disruption,0.05,Uniform,300,30%,5,gamip,91.00559069752181,1.4378777905689175
disruption,0.05,Uniform,300,30%,6,lhac,97.97942262427733,1.7905982940332297
disruption,0.05,Uniform,300,30%,6,gamip,93.36777399165005,3.243690441652906
disruption,0.05,Uniform,300,30%,7,lhac,97.49841393506686,1.482951535635156
disruption,0.05,Uniform,300,30%,7,gamip,90.10034343599204,3.305970921910844
disruption,0.05,Uniform,300,30%,8,lhac,98.63310653293357,1.4211793141282678
disruption,0.05,Uniform,300,30%,8,gamip,94.42837170298829,2.6442822292064503
disruption,0.05,Uniform,300,30%,9,lhac,97.82993652731625,1.6128834833439833
disruption,0.05,Uniform,300,30%,9,gamip,95.24563656692774,2.7064883311987065
disruption,0.05,Uniform,400,10%,0,lhac,97.24941180242944,1.3416744338384832
disruption,0.05,Uniform,400,10%,0,gamip,93.40892791355681,2.46525010353696
disruption,0.05,Uniform,400,10%,1,lhac,98.0141305387282,1.54298578972749
disruption,0.05,Uniform,400,10%,1,gamip,93.45977694395522,1.491570381426712
disruption,0.05,Uniform,400,10%,2,lhac,98.39980727787584,1.4824112030810237
disruption,0.05,Uniform,400,10%,2,gamip,93.04320398255389,3.6822400838719593
disruption,0.05,Uniform,400,10%,3,lhac,98.72323982480233,1.3835560429983769
disruption,0.05,Uniform,400,10%,3,gamip,91.4959192445482,2.0479193353631784
disruption,0.05,Uniform,400,10%,4,lhac,98.73235602197752,1.4711207688368102
disruption,0.05,Uniform,400,10%,4,gamip,91.90789907301637,3.7180246602219125
disruption,0.05,Uniform,400,10%,5,lhac,98.39698670485875,1.614861556026451
disruption,0.05,Uniform,400,10%,5,gamip,93.73837032542941,2.674969337913896
disruption,0.05,Uniform,400,10%,6,lhac,97.95025033805929,1.5789134571374641
disruption,0.05,Uniform,400,10%,6,gamip,94.50862495039978,3.6042031436170454
disruption,0.05,Uniform,400,10%,7,lhac,97.52316156217185,1.044967541135097
disruption,0.05,Uniform,400,10%,7,gamip,93.02616453130793,2.952268433078637
disruption,0.05,Uniform,400,10%,8,lhac,96.90439677529135,1.2968722811830824
disruption,0.05,Uniform,400,10%,8,gamip,92.97060893422675,1.9077416109658827
disruption,0.05,Uniform,400,10%,9,lhac,98.10590646442087,1.3786091803587124
disruption,0.05,Uniform,400,10%,9,gamip,91.9746034775875,2.98033013335447
disruption,0.05,Uniform,400,20%,0,lhac,97.56749973412533,1.5409445375539663
disruption,0.05,Uniform,400,20%,0,gamip,94.36883336728063,2.307132450301007
disruption,0.05,Uniform,400,20%,1,lhac,98.65329717238532,1.7132662445500486
disruption,0.05,Uniform,400,20%,1,gamip,93.37313846130961,3.2798258508958065
disruption,0.05,Uniform,400,20%,2,lhac,97.86211500350277,1.8331090025404067
disruption,0.05,Uniform,400,20%,2,gamip,94.36253138634218,2.2858117876579946
disruption,0.05,Uniform,400,20%,3,lhac,98.23821386880952,1.671187081175699
disruption,0.05,Uniform,400,20%,3,gamip,95.4550281893771,1.2604059973224337
disruption,0.05,Uniform,400,20%,4,lhac,97.72419835234125,1.269417486456714
disruption,0.05,Uniform,400,20%,4,gamip,92.78853017096733,2.8444375843005787
disruption,0.05,Uniform,400,20%,5,lhac,98.29705852345423,1.3315056209873943
disruption,0.05,Uniform,400,20%,5,gamip,92.94996782275216,2.271258755708866
disruption,0.05,Uniform,400,20%,6,lhac,98.5776952105468,1.3419461031015183
disruption,0.05,Uniform,400,20%,6,gamip,92.70792180469174,1.0400455718352617
disruption,0.05,Uniform,400,20%,7,lhac,97.98998992146585,1.180998169271688
disruption,0.05,Uniform,400,20%,7,gamip,93.28554697992458,1.6164247027670235
disruption,0.05,Uniform,400,20%,8,lhac,97.55706480984769,1.3690455173686973
disruption,0.05,Uniform,400,20%,8,gamip,93.17713897041364,3.078587501600195
disruption,0.05,Uniform,400,20%,9,lhac,98.70019507373267,1.9555709164124406
disruption,0.05,Uniform,400,20%,9,gamip,91.67053871722479,3.09586956160365
disruption,0.05,Uniform,400,30%,0,lhac,98.75418147019911,1.53793804480808
disruption,0.05,Uniform,400,30%,0,gamip,92.72670204834486,2.6007004738447494
disruption,0.05,Uniform,400,30%,1,lhac,97.74053613893618,1.3882028329011917
disruption,0.05,Uniform,400,30%,1,gamip,91.65532407499468,3.5449881744421985
disruption,0.05,Uniform,400,30%,2,lhac,98.25069737604055,1.3831255335503896
disruption,0.05,Uniform,400,30%,2,gamip,93.39854804268413,2.7682836543492186
disruption,0.05,Uniform,400,30%,3,lhac,99.29553613478855,1.3086644935403589
disruption,0.05,Uniform,400,30%,3,gamip,94.30547517548291,1.8525568013452482
disruption,0.05,Uniform,400,30%,4,lhac,99.27901160122158,1.6288623894693803
disruption,0.05,Uniform,400,30%,4,gamip,94.34324019640982,2.8934051251494153
disruption,0.05,Uniform,400,30%,5,lhac,97.44215734297799,1.383493099389745
disruption,0.05,Uniform,400,30%,5,gamip,93.79046390330856,2.144217970807505
disruption,0.05,Uniform,400,30%,6,lhac,98.23586196896531,1.0756021483390104
disruption,0.05,Uniform,400,30%,6,gamip,93.30441207778019,3.9281466510258802
disruption,0.05,Uniform,400,30%,7,lhac,98.34220401726813,1.0934739110270428
disruption,0.05,Uniform,400,30%,7,gamip,93.01212503363756,2.992407438002159
disruption,0.05,Uniform,400,30%,8,lhac,98.68107566690792,1.7278973283503367
disruption,0.05,Uniform,400,30%,8,gamip,92.4605483275942,2.4459023482635667
disruption,0.05,Uniform,400,30%,9,lhac,97.8167862193839,1.3425117131876136
disruption,0.05,Uniform,400,30%,9,gamip,93.30873108439002,1.8419177945329035
disruption,0.1,Uniform,200,10%,0,lhac,97.55994179641665,1.752832561114271
disruption,0.1,Uniform,200,10%,0,gamip,70.94836680171308,9.209264356119148
disruption,0.1,Uniform,200,10%,1,lhac,97.26963106725293,2.2118433234362516
disruption,0.1,Uniform,200,10%,1,gamip,72.52005648634508,9.191171053819286
disruption,0.1,Uniform,200,10%,2,lhac,96.25497956094146,2.014891611939909
disruption,0.1,Uniform,200,10%,2,gamip,71.90710477382159,8.003156915130527
disruption,0.1,Uniform,200,10%,3,lhac,97.2219559114627,1.898656164615141
disruption,0.1,Uniform,200,10%,3,gamip,72.88540460026412,8.618661626865325
disruption,0.1,Uniform,200,10%,4,lhac,96.98847066241446,2.3694755555739397
disruption,0.1,Uniform,200,10%,4,gamip,71.52740979681633,10.426309802294972
disruption,0.1,Uniform,200,10%,5,lhac,97.36905628871982,1.7862277440812624
disruption,0.1,Uniform,200,10%,5,gamip,70.94802460291623,8.38692916890004
disruption,0.1,Uniform,200,10%,6,lhac,97.93577244092543,2.098692486718882
disruption,0.1,Uniform,200,10%,6,gamip,74.47192581449085,9.382710786068206
disruption,0.1,Uniform,200,10%,7,lhac,97.4742797670956,1.824252623707716
disruption,0.1,Uniform,200,10%,7,gamip,69.75136276185978,7.836903998018492
disruption,0.1,Uniform,200,10%,8,lhac,97.2627647941807,2.3547082102616876
disruption,0.1,Uniform,200,10%,8,gamip,71.74207801655302,9.099148767431402
disruption,0.1,Uniform,200,10%,9,lhac,97.73575967579465,2.130974803957592
disruption,0.1,Uniform,200,10%,9,gamip,71.16316562809955,8.976142446816413
disruption,0.1,Uniform,200,20%,0,lhac,96.3626130092058,2.1147097553467207
disruption,0.1,Uniform,200,20%,0,gamip,72.50196816336423,9.376023375924696
disruption,0.1,Uniform,200,20%,1,lhac,97.46705409418209,2.2528817988756846
disruption,0.1,Uniform,200,20%,1,gamip,71.43723838145698,7.943962220118937
disruption,0.1,Uniform,200,20%,2,lhac,96.41395643981427,2.418716941027
disruption,0.1,Uniform,200,20%,2,gamip,69.30570653694416,8.581759468483604
disruption,0.1,Uniform,200,20%,3,lhac,97.27550112292091,2.3234459827462794
disruption,0.1,Uniform,200,20%,3,gamip,71.83145085034273,7.768598807546943
disruption,0.1,Uniform,200,20%,4,lhac,96.17498524191964,2.4857034133026294
disruption,0.1,Uniform,200,20%,4,gamip,72.35370916876076,8.051030096434596
disruption,0.1,Uniform,200,20%,5,lhac,97.23386882335056,1.9738544479791489
disruption,0.1,Uniform,200,20%,5,gamip,70.98983538722324,9.097903395659086
disruption,0.1,Uniform,200,20%,6,lhac,97.63851561761047,2.083873928967011
disruption,0.1,Uniform,200,20%,6,gamip,71.27275530285755,7.896095991866326
disruption,0.1,Uniform,200,20%,7,lhac,98.18025203875051,1.8272508396107823
disruption,0.1,Uniform,200,20%,7,gamip,73.44685796244974,7.883859262586047
disruption,0.1,Uniform,200,20%,8,lhac,97.5571185915266,2.078005791372905
disruption,0.1,Uniform,200,20%,8,gamip,72.73287936682448,9.717821618929866
disruption,0.1,Uniform,200,20%,9,lhac,97.70373180325603,2.1609962377299836
disruption,0.1,Uniform,200,20%,9,gamip,70.15722738019831,7.643652604634093
disruption,0.1,Uniform,200,30%,0,lhac,96.81238038825734,1.97380469385094
disruption,0.1,Uniform,200,30%,0,gamip,72.51638822019387,9.204478899734507
disruption,0.1,Uniform,200,30%,1,lhac,96.45301535768512,1.8528763062379572
disruption,0.1,Uniform,200,30%,1,gamip,72.53754944397592,8.626058891334988
disruption,0.1,Uniform,200,30%,2,lhac,96.95461252849283,2.0560660122233525
disruption,0.1,Uniform,200,30%,2,gamip,71.29476645205438,10.164751712475645
disruption,0.1,Uniform,200,30%,3,lhac,97.56817630447533,1.8582707216876957
disruption,0.1,Uniform,200,30%,3,gamip,72.59275717943437,8.363885139242246
disruption,0.1,Uniform,200,30%,4,lhac,96.71227154952135,2.063089734163388
disruption,0.1,Uniform,200,30%,4,gamip,71.8429527734727,9.324779410641664
disruption,0.1,Uniform,200,30%,5,lhac,97.74882419419463,1.9761069745865771
disruption,0.1,Uniform,200,30%,5,gamip,71.10064630450954,9.520517376767842
disruption,0.1,Uniform,200,30%,6,lhac,97.62671617601497,1.7370149245408324
disruption,0.1,Uniform,200,30%,6,gamip,73.22258873137423,6.3894922681200645
disruption,0.1,Uniform,200,30%,7,lhac,96.958488137355,2.210744794588961
disruption,0.1,Uniform,200,30%,7,gamip,69.8287569786103,8.344690904701228
disruption,0.1,Uniform,200,30%,8,lhac,97.10364750810078,1.9730860473898275
disruption,0.1,Uniform,200,30%,8,gamip,73.28275159573026,8.785794113772791
disruption,0.1,Uniform,200,30%,9,lhac,97.04779920669448,1.6280735026279265
disruption,0.1,Uniform,200,30%,9,gamip,73.24187232123066,9.242959380343617
disruption,0.1,Uniform,300,10%,0,lhac,97.26085246967705,2.509593159622921
disruption,0.1,Uniform,300,10%,0,gamip,70.9347963662579,8.000980688967047
disruption,0.1,Uniform,300,10%,1,lhac,98.23416772871245,1.974226571801432
disruption,0.1,Uniform,300,10%,1,gamip,68.47045387477326,10.170701078768333
disruption,0.1,Uniform,300,10%,2,lhac,97.25460304959202,2.1681183982260563
disruption,0.1,Uniform,300,10%,2,gamip,72.59819334041106,8.379977021821155
disruption,0.1,Uniform,300,10%,3,lhac,96.8598150450662,2.2841678957701226
disruption,0.1,Uniform,300,10%,3,gamip,70.31738582203356,9.246151261456435
disruption,0.1,Uniform,300,10%,4,lhac,97.0747347805029,2.0208083373163803
disruption,0.1,Uniform,300,10%,4,gamip,72.57614938909163,7.842755327449698
disruption,0.1,Uniform,300,10%,5,lhac,96.12261150047975,1.8141792478191683
disruption,0.1,Uniform,300,10%,5,gamip,70.14801361671641,8.106613860588364
disruption,0.1,Uniform,300,10%,6,lhac,96.52675883799368,2.1807409098795016
disruption,0.1,Uniform,300,10%,6,gamip,74.07300904774131,7.941651149797444
disruption,0.1,Uniform,300,10%,7,lhac,97.47738059368533,2.185766940216278
disruption,0.1,Uniform,300,10%,7,gamip,72.93002317847841,8.777230435473914
disruption,0.1,Uniform,300,10%,8,lhac,96.36825076403689,2.4067490801186247
disruption,0.1,Uniform,300,10%,8,gamip,70.83927771756721,9.725113869730688
disruption,0.1,Uniform,300,10%,9,lhac,97.06558785219438,1.9415228202304247
disruption,0.1,Uniform,300,10%,9,gamip,71.01045569206093,8.314549677486788
disruption,0.1,Uniform,300,20%,0,lhac,97.23845597078993,2.0863525003237595
disruption,0.1,Uniform,300,20%,0,gamip,69.03153042182797,7.969371962224402
disruption,0.1,Uniform,300,20%,1,lhac,96.91001529957771,1.8199877469742725
disruption,0.1,Uniform,300,20%,1,gamip,70.83570968754786,8.005365536796889
disruption,0.1,Uniform,300,20%,2,lhac,96.74441156116401,1.975235672015814
disruption,0.1,Uniform,300,20%,2,gamip,72.32421792163758,9.587717650601752
disruption,0.1,Uniform,300,20%,3,lhac,97.27881070754434,1.982763153044774
disruption,0.1,Uniform,300,20%,3,gamip,70.38749122654433,7.107048313575405
disruption,0.1,Uniform,300,20%,4,lhac,98.15792759265533,1.913868620280918
disruption,0.1,Uniform,300,20%,4,gamip,72.91046808066214,7.247062883374199
disruption,0.1,Uniform,300,20%,5,lhac,96.52499297154628,2.2427083199162956
disruption,0.1,Uniform,300,20%,5,gamip,72.14950456197023,9.20303573687389
disruption,0.1,Uniform,300,20%,6,lhac,96.64431333936626,2.1015889652139976
disruption,0.1,Uniform,300,20%,6,gamip,71.03455050963596,9.035759350950983
disruption,0.1,Uniform,300,20%,7,lhac,97.39603412709131,1.954250313736203
disruption,0.1,Uniform,300,20%,7,gamip,71.08925672791221,8.349405769311112
disruption,0.1,Uniform,300,20%,8,lhac,97.09448205447418,2.091321916976768
disruption,0.1,Uniform,300,20%,8,gamip,72.26599967781092,8.725587866307576
disruption,0.1,Uniform,300,20%,9,lhac,96.57298133705493,2.1457738239770987
disruption,0.1,Uniform,300,20%,9,gamip,71.258666334166,6.660728567636235
disruption,0.1,Uniform,300,30%,0,lhac,97.50829321472548,2.0460287850516226
disruption,0.1,Uniform,300,30%,0,gamip,72.68914446526735,8.109738888191579
disruption,0.1,Uniform,300,30%,1,lhac,96.91605631836993,2.02266070105341
disruption,0.1,Uniform,300,30%,1,gamip,71.21170550787588,9.223111713162478
disruption,0.1,Uniform,300,30%,2,lhac,97.42797093485517,1.879761602720106
disruption,0.1,Uniform,300,30%,2,gamip,73.66725483155071,9.03849883354501
disruption,0.1,Uniform,300,30%,3,lhac,97.57792444006225,1.976158916484363
disruption,0.1,Uniform,300,30%,3,gamip,72.40880829018049,8.005552268300718
disruption,0.1,Uniform,300,30%,4,lhac,97.76780547474908,2.175443230902913
disruption,0.1,Uniform,300,30%,4,gamip,74.44853126281454,9.165047738051365
disruption,0.1,Uniform,300,30%,5,lhac,96.06242599051122,2.090312202726581
disruption,0.1,Uniform,300,30%,5,gamip,71.11013390643006,8.206578771475897
disruption,0.1,Uniform,300,30%,6,lhac,97.65961987024583,2.1174444705645383
disruption,0.1,Uniform,300,30%,6,gamip,73.86299006468116,7.769991990466327
disruption,0.1,Uniform,300,30%,7,lhac,98.2572964851758,2.0470034500214402
disruption,0.1,Uniform,300,30%,7,gamip,74.06279435805482,9.51143528550661
disruption,0.1,Uniform,300,30%,8,lhac,96.63473740085662,2.064669595123468
disruption,0.1,Uniform,300,30%,8,gamip,73.00769842528567,9.068636791559511
disruption,0.1,Uniform,300,30%,9,lhac,96.8051282306428,1.994560378253293
disruption,0.1,Uniform,300,30%,9,gamip,70.73270461549377,8.30340831351034
disruption,0.1,Uniform,400,10%,0,lhac,96.94909542954439,2.174760663050472
disruption,0.1,Uniform,400,10%,0,gamip,74.34464718515122,7.992459807752228
disruption,0.1,Uniform,400,10%,1,lhac,98.01483264785121,2.193254325279766
disruption,0.1,Uniform,400,10%,1,gamip,74.79416565935763,7.197360520750729
disruption,0.1,Uniform,400,10%,2,lhac,96.17083683605284,1.9930657837158838
disruption,0.1,Uniform,400,10%,2,gamip,73.64297455668522,8.275626025898749
disruption,0.1,Uniform,400,10%,3,lhac,97.60015068405178,2.3988968262661485
disruption,0.1,Uniform,400,10%,3,gamip,72.30171454790198,8.061848312127339
disruption,0.1,Uniform,400,10%,4,lhac,96.73761047096787,1.9681290851726465
disruption,0.1,Uniform,400,10%,4,gamip,73.77589043707067,8.618350631666537
disruption,0.1,Uniform,400,10%,5,lhac,97.4772948437316,2.066716432674203
disruption,0.1,Uniform,400,10%,5,gamip,72.87357907859094,8.676466497754765
disruption,0.1,Uniform,400,10%,6,lhac,98.29682614112787,2.4665738921091993
disruption,0.1,Uniform,400,10%,6,gamip,71.449904388719,6.830613580629499
disruption,0.1,Uniform,400,10%,7,lhac,96.40489978095594,2.113903797681101
disruption,0.1,Uniform,400,10%,7,gamip,72.14063651172282,7.858396775086796
disruption,0.1,Uniform,400,10%,8,lhac,95.91674149585614,1.8361784799088507
disruption,0.1,Uniform,400,10%,8,gamip,72.24936321444912,8.757462152843082
disruption,0.1,Uniform,400,10%,9,lhac,96.56298710417032,2.1515836625636346
disruption,0.1,Uniform,400,10%,9,gamip,72.14340611834115,8.340010993613578
disruption,0.1,Uniform,400,20%,0,lhac,97.21376719651845,2.597423411466585
disruption,0.1,Uniform,400,20%,0,gamip,74.37014580127692,8.088669279348288
disruption,0.1,Uniform,400,20%,1,lhac,96.44827000290408,1.6929999505890092
disruption,0.1,Uniform,400,20%,1,gamip,71.91195421442727,8.53768054214197
disruption,0.1,Uniform,400,20%,2,lhac,97.22427240385827,2.1965593175860088
disruption,0.1,Uniform,400,20%,2,gamip,73.5604825233232,8.63962841336262
disruption,0.1,Uniform,400,20%,3,lhac,96.7336251585087,1.9976697093112148
disruption,0.1,Uniform,400,20%,3,gamip,72.1216026503649,8.476474996750673
disruption,0.1,Uniform,400,20%,4,lhac,97.10792154672616,2.2297937823846468
disruption,0.1,Uniform,400,20%,4,gamip,70.92786934037265,9.80621646331631
disruption,0.1,Uniform,400,20%,5,lhac,96.78058884515146,2.1012338687113363
disruption,0.1,Uniform,400,20%,5,gamip,72.04034872540569,8.512488596813094
disruption,0.1,Uniform,400,20%,6,lhac,97.35287239119815,1.9705672807340417
disruption,0.1,Uniform,400,20%,6,gamip,73.35531701681985,9.067508544650105
disruption,0.1,Uniform,400,20%,7,lhac,97.59893231520822,2.1549759924813747
disruption,0.1,Uniform,400,20%,7,gamip,72.3766932983408,8.876275418275126
disruption,0.1,Uniform,400,20%,8,lhac,97.31465817056609,2.138554034529754
disruption,0.1,Uniform,400,20%,8,gamip,71.29001229142013,9.64816099516239
disruption,0.1,Uniform,400,20%,9,lhac,97.48988063421078,1.9205447689257795
disruption,0.1,Uniform,400,20%,9,gamip,72.51981214114227,9.161380887930965
disruption,0.1,Uniform,400,30%,0,lhac,96.43955528379851,2.4255069646680254
disruption,0.1,Uniform,400,30%,0,gamip,73.2741145963214,7.292490256157477
disruption,0.1,Uniform,400,30%,1,lhac,97.73909396705909,2.245083725074365
disruption,0.1,Uniform,400,30%,1,gamip,72.5678355591209,8.0877579333636
disruption,0.1,Uniform,400,30%,2,lhac,97.76948822518794,2.1364944119672544
disruption,0.1,Uniform,400,30%,2,gamip,71.81476967877944,8.172796019889118
disruption,0.1,Uniform,400,30%,3,lhac,97.0350727093978,2.081020156902857
disruption,0.1,Uniform,400,30%,3,gamip,73.04523686807804,7.818271310658443
disruption,0.1,Uniform,400,30%,4,lhac,97.69421148194449,2.08216768360392
disruption,0.1,Uniform,400,30%,4,gamip,72.23172367132723,8.281492567684403
disruption,0.1,Uniform,400,30%,5,lhac,97.56600853737604,2.3911826913950125
disruption,0.1,Uniform,400,30%,5,gamip,69.17732891528004,9.956590992453062
disruption,0.1,Uniform,400,30%,6,lhac,96.94646750326795,2.0966934375521875
disruption,0.1,Uniform,400,30%,6,gamip,73.7606304701809,6.643613575514729
disruption,0.1,Uniform,400,30%,7,lhac,96.24250153331634,2.212153460392692
disruption,0.1,Uniform,400,30%,7,gamip,72.8546612394997,9.114644470246859
disruption,0.1,Uniform,400,30%,8,lhac,97.47905005032916,2.123234177463198
disruption,0.1,Uniform,400,30%,8,gamip,70.58621433553326,8.78779801929252
disruption,0.1,Uniform,400,30%,9,lhac,98.4118877599006,1.3654689331784775
disruption,0.1,Uniform,400,30%,9,gamip,71.37771569697092,9.11462487804651
disruption,0.15,Uniform,200,10%,0,lhac,95.34094207980932,3.083586716005864
disruption,0.15,Uniform,200,10%,0,gamip,58.15930763497836,13.388708368280252
disruption,0.15,Uniform,200,10%,1,lhac,95.1181303337622,2.4895637533534245
disruption,0.15,Uniform,200,10%,1,gamip,56.397342029291714,14.883562578534598
disruption,0.15,Uniform,200,10%,2,lhac,95.13304548560224,2.736239049628309
disruption,0.15,Uniform,200,10%,2,gamip,58.53444620120333,14.0639507657793
disruption,0.15,Uniform,200,10%,3,lhac,95.62548675171381,2.445098045737463
disruption,0.15,Uniform,200,10%,3,gamip,56.610563619884374,13.905618068201582
disruption,0.15,Uniform,200,10%,4,lhac,96.45781468075702,2.596291877473928
disruption,0.15,Uniform,200,10%,4,gamip,57.298550252601885,13.572904782361443
disruption,0.15,Uniform,200,10%,5,lhac,94.68714991860712,2.3595728767264137
disruption,0.15,Uniform,200,10%,5,gamip,57.178946718242365,14.683541032746621
disruption,0.15,Uniform,200,10%,6,lhac,96.45628691358102,2.3745775684254244
disruption,0.15,Uniform,200,10%,6,gamip,57.66190267334131,13.223321899173273
disruption,0.15,Uniform,200,10%,7,lhac,95.86887470549263,2.2500950325778266
disruption,0.15,Uniform,200,10%,7,gamip,58.257494395915714,13.342491753258555
disruption,0.15,Uniform,200,10%,8,lhac,95.42456734807047,2.6399761194390403
disruption,0.15,Uniform,200,10%,8,gamip,57.736458500176504,14.049440198433409
disruption,0.15,Uniform,200,10%,9,lhac,95.06532855683658,2.6716182514551767
disruption,0.15,Uniform,200,10%,9,gamip,58.107689355027006,14.468512525183328
disruption,0.15,Uniform,200,20%,0,lhac,95.69261816287826,2.468654830504621
disruption,0.15,Uniform,200,20%,0,gamip,58.314626141263695,14.704385103447835
disruption,0.15,Uniform,200,20%,1,lhac,95.82667658355992,2.6198669345423644
disruption,0.15,Uniform,200,20%,1,gamip,57.05499269965366,11.907724902293051
disruption,0.15,Uniform,200,20%,2,lhac,95.77879773947012,2.7050781281641445
disruption,0.15,Uniform,200,20%,2,gamip,57.31201970685173,14.112060755926668
disruption,0.15,Uniform,200,20%,3,lhac,95.36729996562453,2.905833966125262
disruption,0.15,Uniform,200,20%,3,gamip,58.042248867337605,14.126119511436412
disruption,0.15,Uniform,200,20%,4,lhac,95.6257194936473,2.760403006582278
disruption,0.15,Uniform,200,20%,4,gamip,57.87524709131387,13.57047068846016
disruption,0.15,Uniform,200,20%,5,lhac,95.80013356644194,2.8660728403016065
disruption,0.15,Uniform,200,20%,5,gamip,57.78052471182806,14.311369441157124
disruption,0.15,Uniform,200,20%,6,lhac,94.50466403109472,2.725818714770482
disruption,0.15,Uniform,200,20%,6,gamip,58.52486803123883,14.059858859899457
disruption,0.15,Uniform,200,20%,7,lhac,96.25974632043976,2.7475400407947785
disruption,0.15,Uniform,200,20%,7,gamip,56.99182122521056,14.775973582290424
disruption,0.15,Uniform,200,20%,8,lhac,95.6408200406473,2.598323784468862
disruption,0.15,Uniform,200,20%,8,gamip,58.138817265284175,14.527392298497329
disruption,0.15,Uniform,200,20%,9,lhac,96.36848618148001,2.724445083732695
disruption,0.15,Uniform,200,20%,9,gamip,57.571007320561726,13.612486675943083
disruption,0.15,Uniform,200,30%,0,lhac,96.07471658630868,2.578237013223242
disruption,0.15,Uniform,200,30%,0,gamip,57.63874903301006,13.849377935096504
disruption,0.15,Uniform,200,30%,1,lhac,96.21598590681167,2.593236914113757
disruption,0.15,Uniform,200,30%,1,gamip,56.69544312348984,13.778712035538325
disruption,0.15,Uniform,200,30%,2,lhac,96.0253845911298,2.306878226327333
disruption,0.15,Uniform,200,30%,2,gamip,57.590214030446184,15.120074177014281
disruption,0.15,Uniform,200,30%,3,lhac,96.07208246064324,2.736765878451518
disruption,0.15,Uniform,200,30%,3,gamip,59.565672100662425,13.486815072021312
disruption,0.15,Uniform,200,30%,4,lhac,96.48746546928535,2.678278941042873
disruption,0.15,Uniform,200,30%,4,gamip,58.99487289383477,12.970666155135271
disruption,0.15,Uniform,200,30%,5,lhac,95.06200851632148,2.841449694791168
disruption,0.15,Uniform,200,30%,5,gamip,58.20699972550521,14.191103893326192
disruption,0.15,Uniform,200,30%,6,lhac,95.18315562107851,2.854585904478844
disruption,0.15,Uniform,200,30%,6,gamip,59.65982579704341,14.278194939674595
disruption,0.15,Uniform,200,30%,7,lhac,95.0967746099041,2.8404619484907077
disruption,0.15,Uniform,200,30%,7,gamip,58.4701839104701,13.796377345922402
disruption,0.15,Uniform,200,30%,8,lhac,96.31547864576544,2.5321073609102918
disruption,0.15,Uniform,200,30%,8,gamip,57.493249386848696,13.96018619149033
disruption,0.15,Uniform,200,30%,9,lhac,95.58115967584074,2.467595227077925
disruption,0.15,Uniform,200,30%,9,gamip,58.59314207780328,12.911162730175372
disruption,0.15,Uniform,300,10%,0,lhac,95.60839737375326,2.7118686673978996
disruption,0.15,Uniform,300,10%,0,gamip,58.67351650247378,15.48514671820271
disruption,0.15,Uniform,300,10%,1,lhac,95.10219416558797,2.5839538609829993
disruption,0.15,Uniform,300,10%,1,gamip,57.5048700366694,13.857680278795806
disruption,0.15,Uniform,300,10%,2,lhac,95.68004480880772,2.1053297269587574
disruption,0.15,Uniform,300,10%,2,gamip,59.33095877509864,13.365405679339478
disruption,0.15,Uniform,300,10%,3,lhac,95.69859375438654,2.692860571669127
disruption,0.15,Uniform,300,10%,3,gamip,57.861777792195056,14.713413233939368
disruption,0.15,Uniform,300,10%,4,lhac,96.21418919061182,2.8640219458204874
disruption,0.15,Uniform,300,10%,4,gamip,57.64285847156643,14.989521677767073
disruption,0.15,Uniform,300,10%,5,lhac,95.596904487025,2.5557809716363327
disruption,0.15,Uniform,300,10%,5,gamip,58.95255149258762,13.946631555473758
